date,Open,High,Low,Close,Volume,InterestRate,ExchangeRate,VIX,TEDSpread,EFFR,Gold,Oil
2013/6/28,10.92666721,10.97999954,10.7966671,10.93000031,4184100,0.09,1.301,16.86,0.23,0.07,1223.800049,96.55999756
2013/7/1,10.98333263,11.15333271,10.9333334,11.03666687,2871900,0.09,1.306,16.37,0.23,0.1,1255.900024,97.98999786
2013/7/2,11.07999992,11.16666698,10.94666672,11.02000046,2154900,0.09,1.3017,16.44,0.24,0.1,1243.599976,99.59999847
2013/7/3,10.9533329,10.98999977,10.87333298,10.90666676,1230900,0.09,1.3005,16.2,0.22,0.1,1252.099976,101.2399979
2013/7/4,10.9533329,10.98999977,10.87333298,10.90666676,1230900,0.09,1.3005,16.2,0.22,0.1,1252.099976,101.2399979
2013/7/5,10.92000008,11.10000038,10.90999985,11.10000038,2204100,0.09,1.2831,14.89,0.23,0.1,1212.900024,103.2200012
2013/7/8,11.13000011,11.16666698,11.04333305,11.0466671,2428500,0.09,1.2863,14.78,0.22,0.1,1234.900024,103.1399994
2013/7/9,11.11333275,11.15333271,11.0233326,11.07999992,2741400,0.09,1.2774,14.35,0.23,0.1,1245.900024,103.5299988
2013/7/10,11.10333347,11.14333344,10.98666668,11.09000015,2739900,0.09,1.2846,14.21,0.23,0.09,1247.400024,106.5199966
2013/7/11,11.19999981,11.39666653,11.19333267,11.37333298,4275600,0.09,1.3046,14.01,0.23,0.09,1280.099976,104.9100037
2013/7/12,11.41666698,11.46000004,11.35666656,11.4333334,2102700,0.09,1.3048,13.84,0.23,0.09,1277.800049,105.9499969
2013/7/15,11.44333267,11.47000027,11.35333347,11.38000011,1919700,0.09,1.3039,13.79,0.23,0.09,1283.800049,106.3199997
2013/7/16,11.36666679,11.39999962,11.17333317,11.26000023,3104400,0.09,1.3144,14.42,0.24,0.09,1290.800049,106
2013/7/17,11.28666687,11.32666683,11.19999981,11.22333336,1768500,0.09,1.3094,13.78,0.24,0.09,1277.900024,106.4800034
2013/7/18,11.25666714,11.40333271,11.21666718,11.38000011,1482000,0.09,1.3078,13.77,0.24,0.09,1284.599976,108.0400009
2013/7/19,11.35999966,11.35999966,11.23666668,11.2966671,2396400,0.09,1.3142,12.54,0.23,0.09,1293.300049,108.0500031
2013/7/22,11.36333275,11.36666679,11.14999962,11.25333309,3090900,0.09,1.3193,12.29,0.22,0.09,1336.400024,106.9100037
2013/7/23,11.21666718,11.38000011,11.21666718,11.27999973,3674400,0.09,1.3212,12.66,0.25,0.09,1335.099976,107.2300034
2013/7/24,11.2966671,11.31999969,10.88333321,10.93666744,4048200,0.09,1.3228,13.18,0.23,0.09,1319.699951,105.3899994
2013/7/25,10.92000008,11.08333302,10.87666702,11.07666683,4894500,0.09,1.3234,12.97,0.24,0.09,1329,105.4899979
2013/7/26,10.98333263,10.98666668,10.83333302,10.97333336,3015300,0.09,1.3269,12.72,0.24,0.09,1321.699951,104.6999969
2013/7/29,10.92666721,11.00333309,10.86666679,11.00333309,2757900,0.09,1.3262,13.39,0.24,0.08,1328.400024,104.5500031
2013/7/30,10.68999958,10.84000015,10.62333298,10.81999969,5785500,0.09,1.3266,13.39,0.22,0.09,1324,103.0800018
2013/7/31,10.77999973,10.89999962,10.76333332,10.80000019,5638800,0.09,1.3282,13.45,0.23,0.09,1312.400024,105.0299988
2013/8/1,10.89999962,11.06999969,10.85999966,11.0666666,4077000,0.08,1.3217,12.94,0.23,0.08,1311,107.8899994
2013/8/2,11.0466671,11.06333256,10.96000004,10.99333286,2277000,0.08,1.3268,11.98,0.23,0.09,1310.599976,106.9400024
2013/8/5,10.93000031,10.94333267,10.85333347,10.86999989,1704300,0.08,1.3257,11.84,0.22,0.08,1302.599976,106.5599976
2013/8/6,10.89000034,10.89666653,10.7733326,10.84333324,3427500,0.08,1.3296,12.72,0.23,0.09,1283.199951,105.3000031
2013/8/7,10.82999992,10.82999992,10.67666721,10.74666691,1935300,0.08,1.3329,12.98,0.22,0.09,1286.099976,104.3700027
2013/8/8,10.78999996,10.82999992,10.70666695,10.77000046,2286900,0.08,1.3392,12.73,0.21,0.09,1310.699951,103.4000015
2013/8/9,10.75666714,10.83333302,10.63666725,10.63666725,2532300,0.08,1.3338,13.41,0.21,0.08,1312.900024,105.9700012
2013/8/12,10.63333321,10.76000023,10.59000015,10.65333271,4235700,0.08,1.3312,12.81,0.2,0.08,1334.699951,106.1100006
2013/8/13,10.63333321,10.7033329,10.56999969,10.63666725,2346600,0.08,1.3247,12.31,0.2,0.08,1321.199951,106.8300018
2013/8/14,10.61666679,10.7266674,10.59000015,10.65333271,1982100,0.08,1.3256,13.04,0.21,0.09,1334,106.8499985
2013/8/15,10.55666733,10.58666706,10.31333256,10.38000011,4733700,0.08,1.3263,14.73,0.21,0.08,1361.599976,107.3300018
2013/8/16,10.35666656,10.43666744,10.23333263,10.26333332,3891300,0.08,1.3321,14.37,0.21,0.09,1371.699951,107.4599991
2013/8/19,10.25333309,10.36666679,10.21333313,10.26000023,3999300,0.08,1.3348,15.1,0.2,0.09,1366.199951,107.0999985
2013/8/20,10.25333309,10.44999981,10.25,10.40666676,4298100,0.08,1.3426,14.91,0.22,0.09,1373.099976,104.9700012
2013/8/21,10.62333298,10.68000031,10.48999977,10.51333332,5463300,0.08,1.3368,15.94,0.22,0.08,1370.599976,103.8499985
2013/8/22,10.53333282,10.63000011,9.943332672,10.15333271,7179000,0.08,1.3362,14.76,0.23,0.09,1371.199951,105.0299988
2013/8/23,10.23333263,10.31999969,10.15999985,10.27666664,6221700,0.08,1.3392,13.98,0.23,0.08,1395.699951,106.4199982
2013/8/26,10.30333328,10.33333302,10.21666718,10.21666718,3562800,0.08,1.3369,14.99,0.23,0.08,1393,105.9199982
2013/8/27,10.12666702,10.16333294,9.946666718,9.979999542,4697100,0.08,1.3387,16.77,0.21,0.07,1420.599976,109.0100021
2013/8/28,10.00333309,10.05666733,9.899999619,9.946666718,5643000,0.08,1.3326,16.49,0.23,0.07,1419,110.0999985
2013/8/29,9.913332939,10.0666666,9.896666527,10.02000046,3571200,0.08,1.3228,16.81,0.24,0.08,1412.900024,108.8000031
2013/8/30,10.08333302,10.13333321,9.916666985,9.953332901,3765600,0.08,1.3196,17.01,0.23,0.07,1396.099976,107.6500015
2013/9/1,10.08333302,10.13333321,9.916666985,9.953332901,3765600,0.08,1.3196,17.01,0.23,0.07,1396.099976,107.6500015
2013/9/2,10.08333302,10.13333321,9.916666985,9.953332901,3765600,0.08,1.3196,17.01,0.23,0.07,1396.099976,107.6500015
2013/9/3,10.11666679,10.16333294,9.890000343,9.926667213,3603300,0.08,1.3164,16.61,0.24,0.09,1412,108.5400009
2013/9/4,9.926667213,10.10999966,9.836667061,10,7253100,0.08,1.3212,15.88,0.24,0.08,1389.900024,107.2300034
2013/9/5,9.986666679,10.14000034,9.986666679,10.09000015,3511500,0.08,1.312,15.77,0.24,0.08,1373.099976,108.3700027
2013/9/6,10.14666653,10.22333336,9.966667175,10.17000008,4563600,0.08,1.3166,15.85,0.24,0.08,1386.699951,110.5299988
2013/9/9,10.18999958,10.23666668,10.11999989,10.22333336,3438900,0.08,1.326,15.63,0.24,0.08,1386.800049,109.5199966
2013/9/10,10.26666737,10.36666679,10.25,10.32666683,2537400,0.08,1.326,14.53,0.24,0.08,1364.099976,107.3899994
2013/9/11,10.24333286,10.39999962,10.20666695,10.33333302,3998400,0.08,1.3301,13.82,0.23,0.08,1363.900024,107.5599976
2013/9/12,10.37666702,10.44333267,10.25333309,10.43000031,5161800,0.08,1.3315,14.29,0.24,0.08,1330.400024,108.5999985
2013/9/13,10.41666698,10.44333267,10.34333324,10.41666698,3825600,0.08,1.3276,14.16,0.24,0.08,1308.400024,108.2099991
2013/9/16,10.51666737,10.55666733,10.39666653,10.47333336,5051700,0.08,1.335,14.38,0.23,0.08,1317.900024,106.5899963
2013/9/17,10.47000027,10.52000046,10.43666744,10.51000023,2707200,0.08,1.3357,14.53,0.24,0.08,1309.5,105.4199982
2013/9/18,10.48666668,10.61999989,10.40999985,10.59000015,8449800,0.08,1.3351,13.59,0.24,0.08,1307.800049,108.0699997
2013/9/19,10.58333302,10.69333267,10.55000019,10.67333317,4134300,0.08,1.3527,13.16,0.24,0.09,1369.400024,106.3899994
2013/9/20,10.69666672,10.77666664,10.65333271,10.69333267,4810500,0.08,1.3522,13.12,0.24,0.08,1332.5,104.6800003
2013/9/23,10.63666725,10.89333344,10.62666702,10.68666744,7878000,0.08,1.352,14.31,0.23,0.09,1326.900024,103.5899963
2013/9/24,10.71000004,10.81333256,10.65999985,10.7266674,3833700,0.08,1.349,14.08,0.23,0.09,1316,103.1299973
2013/9/25,10.73333263,10.80000019,10.67000008,10.6833334,3183600,0.08,1.3536,14.01,0.23,0.08,1335.900024,102.6600037
2013/9/26,10.6833334,10.87666702,10.68000031,10.85666656,2762700,0.08,1.3484,14.06,0.25,0.08,1323.599976,103.0299988
2013/9/27,10.76666737,10.77000046,10.69999981,10.73333263,1651500,0.08,1.3537,15.46,0.23,0.08,1338.400024,102.8700027
2013/9/30,10.62333298,10.71000004,10.57666683,10.7033329,2811900,0.08,1.3535,16.6,0.23,0.06,1326.5,102.3300018
2013/10/1,10.69999981,10.83333302,10.64999962,10.7966671,3609900,0.09,1.3534,15.54,0.23,0.08,1286,102.0400009
2013/10/2,10.76666737,10.80000019,10.67333317,10.79333305,3131400,0.09,1.3592,16.6,0.22,0.07,1320.599976,104.0999985
2013/10/3,10.73999977,10.83333302,10.67000008,10.77000046,3960000,0.09,1.3642,17.67,0.21,0.08,1317.400024,103.3099976
2013/10/4,10.78333282,11.00333309,10.75666714,10.96666718,4943100,0.09,1.3582,16.74,0.21,0.08,1309.699951,103.8399963
2013/10/7,10.88666725,10.90666676,10.75666714,10.76000023,2868000,0.09,1.3569,19.41,0.21,0.08,1324.800049,103.0299988
2013/10/8,10.76333332,10.81000042,10.58666706,10.59666729,3431100,0.09,1.3582,20.34,0.19,0.08,1324.199951,103.4899979
2013/10/9,10.64999962,10.78999996,10.58666706,10.67333317,3736500,0.09,1.3513,19.6,0.2,0.09,1306.900024,101.6100006
2013/10/10,10.75333309,11.02000046,10.75,11.00666714,2579100,0.09,1.3535,16.48,0.19,0.09,1296.599976,103.0100021
2013/10/11,10.95666695,11.10666656,10.95666695,11.05666733,3192000,0.09,1.3559,15.72,0.16,0.1,1268,102.0199966
2013/10/14,11.00333309,11.20666695,11.00333309,11.17666721,2340600,0.09,1.3559,16.07,0.16,0.1,1276.400024,102.4100037
2013/10/15,11.18000031,11.27666664,11.06333256,11.10999966,2864100,0.09,1.3494,18.66,0.1,0.1,1273,101.2099991
2013/10/16,11.2033329,11.31333256,11.13000011,11.2266674,3033900,0.09,1.349,14.71,0.15,0.11,1282,102.2900009
2013/10/17,11.16333294,11.38666725,11.16333294,11.35999966,2417100,0.09,1.3664,13.48,0.19,0.1,1322.699951,100.6699982
2013/10/18,11.40333271,11.41333294,11.33333302,11.38333321,1923600,0.09,1.3693,13.04,0.2,0.1,1314.400024,100.8099976
2013/10/21,11.36666679,11.40999985,11.12666702,11.22999954,4233900,0.09,1.3672,13.16,0.2,0.09,1315.699951,99.22000122
2013/10/22,11.27666664,11.38000011,11.18666744,11.19333267,3900900,0.09,1.3778,13.33,0.2,0.08,1342.5,97.80000305
2013/10/23,11.25,11.87333298,11.2266674,11.84333324,7345500,0.09,1.3786,13.42,0.2,0.08,1333.900024,96.86000061
2013/10/24,11.84333324,12.08333302,11.84333324,11.88333321,4269600,0.09,1.381,13.2,0.21,0.08,1350.199951,97.11000061
2013/10/25,11.84333324,12.01000023,11.82333279,11.89999962,3401700,0.09,1.3794,13.09,0.2,0.08,1352.400024,97.84999847
2013/10/28,11.89666653,11.98333263,11.88333321,11.90666676,3717300,0.09,1.3786,13.31,0.2,0.08,1352,98.68000031
2013/10/29,11.93000031,12.01333332,11.88666725,12.00333309,4114500,0.09,1.377,13.41,0.2,0.08,1345.199951,98.19999695
2013/10/30,11.97999954,11.99333286,11.84333324,11.90999985,2375700,0.09,1.3771,13.65,0.2,0.08,1349,96.76999664
2013/10/31,11.84666729,11.90333271,11.78333282,11.81000042,3497700,0.09,1.3594,13.75,0.2,0.07,1323.599976,96.37999725
2013/11/1,11.80666733,11.85333347,11.67000008,11.76666737,3770100,0.08,1.3488,13.28,0.2,0.08,1313.099976,94.61000061
2013/11/4,11.82666683,11.83666706,11.73333263,11.81999969,1737900,0.08,1.3516,12.93,0.19,0.08,1314.599976,94.62000275
2013/11/5,11.72999954,11.87666702,11.69333267,11.7733326,2194200,0.08,1.347,13.27,0.19,0.08,1308,93.37000275
2013/11/6,11.8166666,11.89000034,11.78666687,11.83333302,1783200,0.08,1.353,12.67,0.19,0.08,1317.699951,94.80000305
2013/11/7,11.88666725,11.94666672,11.68999958,11.70666695,1931700,0.08,1.339,13.91,0.19,0.08,1308.400024,94.19999695
2013/11/8,11.75,12.00333309,11.71000004,11.9766674,2895300,0.08,1.3357,12.9,0.18,0.08,1284.5,94.59999847
2013/11/11,11.94333267,12.0666666,11.84000015,11.97000027,2388600,0.08,1.3357,12.53,0.18,0.08,1281,95.13999939
2013/11/12,11.96666718,12.08333302,11.88666725,11.94999981,2247300,0.08,1.3428,12.82,0.16,0.08,1271.099976,93.04000092
2013/11/13,11.85000038,12.06000042,11.83666706,12.06000042,1975800,0.08,1.3456,12.52,0.16,0.08,1268.300049,93.87999725
2013/11/14,12.11333275,12.40999985,12.02999973,12.39999962,4788000,0.08,1.3468,12.37,0.16,0.09,1286.199951,93.76000214
2013/11/15,12.39666653,12.39999962,12.26000023,12.35999966,5027100,0.08,1.348,12.19,0.16,0.09,1287.300049,93.83999634
2013/11/18,12.39000034,12.53999996,12.28999996,12.53333282,4201800,0.08,1.352,13.1,0.15,0.09,1272.199951,93.02999878
2013/11/19,12.33333302,12.86666679,12.30000019,12.73666668,6402900,0.08,1.3529,13.39,0.16,0.09,1273.400024,93.33999634
2013/11/20,12.71666718,12.88666725,12.67333317,12.82666683,5186100,0.08,1.3451,13.4,0.16,0.09,1257.900024,93.33000183
2013/11/21,12.91333294,13,12.85333347,12.97333336,4430400,0.08,1.347,12.66,0.17,0.09,1243.5,95.44000244
2013/11/22,13,13.2266674,12.97333336,13.2033329,4725300,0.08,1.3547,12.26,0.17,0.09,1244,94.83999634
2013/11/25,13.2033329,13.27666664,13.08666706,13.10000038,4119000,0.08,1.3502,12.79,0.16,0.09,1241.099976,94.08999634
2013/11/26,13.08666706,13.14000034,12.92666721,12.93000031,2941200,0.08,1.3555,12.81,0.17,0.09,1241.400024,93.68000031
2013/11/27,12.94333267,13.02666664,12.81999969,12.88000011,2897100,0.08,1.3563,12.98,0.17,0.09,1237.800049,92.30000305
2013/11/28,12.94333267,13.02666664,12.81999969,12.88000011,2897100,0.08,1.3563,12.98,0.17,0.09,1237.800049,92.30000305
2013/11/29,12.93000031,13.22333336,12.86333275,13.09666729,2600700,0.08,1.3606,13.7,0.18,0.07,1250.599976,92.72000122
2013/12/1,12.93000031,13.22333336,12.86333275,13.09666729,2600700,0.09,1.3606,13.7,0.18,0.07,1250.599976,92.72000122
2013/12/2,13.15666676,13.5466671,13.09666729,13.13333321,5028000,0.09,1.3552,14.23,0.19,0.09,1222.300049,93.81999969
2013/12/3,13.07333279,13.17000008,12.89999962,13.01000023,3419100,0.09,1.3604,14.55,0.18,0.09,1221.699951,96.04000092
2013/12/4,12.99666691,13.46000004,12.91333294,13.3166666,7255200,0.09,1.3555,14.7,0.18,0.09,1248.199951,97.19999695
2013/12/5,13.19333267,13.29333305,12.93999958,12.9533329,4959300,0.09,1.3664,15.08,0.18,0.09,1233.199951,97.37999725
2013/12/6,13.09000015,13.11333275,12.73666668,12.96000004,6066300,0.09,1.369,13.79,0.18,0.09,1230.300049,97.65000153
2013/12/9,13.00333309,13.03999996,12.90333271,12.97000027,3607200,0.09,1.3726,13.49,0.17,0.09,1235.300049,97.33999634
2013/12/10,12.93999958,13.00333309,12.8166666,12.96333313,3248700,0.09,1.3765,13.91,0.17,0.09,1262.400024,98.51000214
2013/12/11,12.92666721,13,12.87333298,12.90333271,3417300,0.09,1.3798,15.42,0.17,0.08,1258.5,97.44000244
2013/12/12,12.91333294,13.00666714,12.84333324,12.93000031,4359000,0.09,1.3752,15.54,0.17,0.09,1226,97.5
2013/12/13,12.98666668,12.98999977,12.85000038,12.85000038,2909100,0.09,1.3724,15.76,0.17,0.08,1235.699951,96.59999847
2013/12/16,12.90999985,12.98666668,12.82333279,12.90666676,3510000,0.09,1.3757,16.03,0.17,0.09,1245.5,97.48000336
2013/12/17,12.90666676,13.10999966,12.90666676,13.10333347,3146400,0.09,1.3748,16.21,0.17,0.09,1231.199951,97.22000122
2013/12/18,13.08333302,13.19999981,12.84666729,13.19999981,4835100,0.09,1.3766,13.8,0.18,0.09,1236.099976,97.80000305
2013/12/19,13.14999962,13.19333267,13.07666683,13.15333271,2582700,0.09,1.3666,14.15,0.19,0.09,1195,98.76999664
2013/12/20,13.19999981,13.35999966,13.13000011,13.31999969,5100300,0.09,1.3673,13.79,0.18,0.09,1205.099976,99.31999969
2013/12/23,13.12333298,13.28333282,13.11999989,13.25333309,2637900,0.09,1.3701,13.04,0.18,0.09,1198.400024,98.91000366
2013/12/24,13.23999977,13.31999969,13.10666656,13.30333328,1044000,0.09,1.3676,12.48,0.18,0.08,1205.099976,99.22000122
2013/12/25,13.23999977,13.31999969,13.10666656,13.30333328,1044000,0.09,1.3676,12.48,0.18,0.08,1205.099976,99.22000122
2013/12/26,13.37333298,13.40999985,13.2733326,13.32666683,1543500,0.09,1.369,12.33,0.18,0.08,1214.099976,99.55000305
2013/12/27,13.32333279,13.37666702,13.25333309,13.30666733,1548600,0.09,1.3766,12.46,0.18,0.08,1216.099976,100.3199997
2013/12/30,13.27000046,13.32333279,13.2033329,13.27666664,1847400,0.09,1.3816,13.56,0.18,0.08,1203.099976,99.29000092
2013/12/31,13.31999969,13.38333321,13.20666695,13.26666737,1666800,0.09,1.3779,13.72,0.18,0.07,1201.900024,98.41999817
2014/1/1,13.31999969,13.38333321,13.20666695,13.26666737,1666800,0.07,1.3779,13.72,0.18,0.07,1201.900024,98.41999817
2014/1/2,13.2966671,13.31999969,13.05000019,13.0666666,3153900,0.07,1.367,14.23,0.17,0.08,1225,95.44000244
2014/1/3,13.09666729,13.32666683,13.09666729,13.26000023,3666900,0.07,1.3606,13.76,0.17,0.08,1238.400024,93.95999908
2014/1/6,13.22999954,13.35000038,13.16666698,13.29333305,4575000,0.07,1.3636,13.55,0.19,0.08,1237.800049,93.43000031
2014/1/7,13.36999989,13.45666695,13.26666737,13.35666656,2751900,0.07,1.3618,12.92,0.2,0.07,1229.400024,93.66999817
2014/1/8,13.5666666,13.57999992,13.34000015,13.39333344,5144700,0.07,1.3586,12.87,0.19,0.07,1225.300049,92.33000183
2014/1/9,13.49333286,13.57999992,13.38333321,13.41333294,2499600,0.07,1.3591,12.89,0.2,0.07,1229.300049,91.66000366
2014/1/10,13.41333294,13.51000023,13.27666664,13.30666733,3164100,0.07,1.3664,12.14,0.19,0.07,1246.699951,92.72000122
2014/1/13,13.23999977,13.42333317,12.97000027,13.05000019,3218100,0.07,1.3647,13.28,0.21,0.07,1250.900024,91.80000305
2014/1/14,13.10666656,13.26666737,13.06999969,13.24666691,2509500,0.07,1.3682,12.28,0.2,0.07,1245.199951,92.58999634
2014/1/15,13.2966671,13.30333328,13.02666664,13.17333317,3200100,0.07,1.3604,12.28,0.2,0.07,1238.099976,94.16999817
2014/1/16,13.12666702,13.32666683,13.12666702,13.32666683,5581800,0.07,1.36,12.53,0.2,0.07,1240,93.95999908
2014/1/17,13.3166666,13.33333302,13.14333344,13.23999977,3128400,0.07,1.3554,12.44,0.19,0.07,1251.699951,94.37000275
2014/1/20,13.3166666,13.33333302,13.14333344,13.23999977,3128400,0.07,1.3554,12.44,0.19,0.07,1251.699951,94.37000275
2014/1/21,13.26333332,13.37333298,13.09333324,13.13333321,3636300,0.07,1.356,12.87,0.2,0.07,1242.300049,94.98999786
2014/1/22,13.11666679,13.25,13.06999969,13.16666698,2994900,0.07,1.3546,12.84,0.2,0.07,1239,96.73000336
2014/1/23,13.10333347,13.16333294,12.81333256,12.89999962,3659700,0.07,1.368,13.77,0.2,0.07,1262.599976,97.31999969
2014/1/24,12.77000046,12.86666679,12.52666664,12.53333282,3898800,0.07,1.368,18.14,0.2,0.07,1264.5,96.63999939
2014/1/27,12.60999966,12.69333267,12.39666653,12.43999958,3009300,0.07,1.3679,17.42,0.19,0.07,1263.599976,95.72000122
2014/1/28,12.39999962,12.60666656,12.39000034,12.55000019,4810500,0.07,1.3662,15.8,0.19,0.07,1251,97.41000366
2014/1/29,12.47333336,12.58666706,12.35333347,12.39999962,4479000,0.07,1.3663,17.35,0.2,0.07,1262.199951,97.36000061
2014/1/30,12.46666718,12.87666702,12.46666718,12.80333328,4325700,0.07,1.3549,17.29,0.22,0.07,1242.199951,98.23000336
2014/1/31,12.63333321,12.88333321,12.50333309,12.71666718,4542000,0.07,1.35,18.41,0.22,0.07,1240.099976,97.48999786
2014/2/1,12.63333321,12.88333321,12.50333309,12.71666718,4542000,0.07,1.35,18.41,0.22,0.07,1240.099976,97.48999786
2014/2/3,12.72000027,12.84333324,12.35999966,12.37666702,4477200,0.07,1.3523,21.44,0.19,0.07,1260.400024,96.43000031
2014/2/4,12.36666679,12.72333336,12.12333298,12.59666729,5815200,0.07,1.3507,19.11,0.18,0.07,1251.699951,97.19000244
2014/2/5,12.4333334,12.77666664,12.28333282,12.71666718,4291800,0.07,1.3519,19.95,0.17,0.07,1257.300049,97.37999725
2014/2/6,12.78999996,12.86666679,12.57666683,12.61666679,4100100,0.07,1.3604,17.23,0.17,0.07,1257.599976,97.83999634
2014/2/7,12.66666698,12.69333267,12.48666668,12.51333332,5739300,0.07,1.3614,15.29,0.15,0.06,1263.300049,99.87999725
2014/2/10,12.53666687,12.57666683,12.44999981,12.50333309,5460300,0.07,1.3644,15.26,0.16,0.07,1274.800049,100.0599976
2014/2/11,12.50333309,12.84333324,12.50333309,12.78999996,3198600,0.07,1.3654,14.51,0.19,0.06,1290.099976,99.94000244
2014/2/12,12.77999973,12.90999985,12.73333263,12.86333275,2194800,0.07,1.3592,14.3,0.19,0.07,1295.300049,100.3700027
2014/2/13,12.81999969,12.94999981,12.76666737,12.89666653,1174500,0.07,1.3669,14.14,0.21,0.06,1300.400024,100.3499985
2014/2/14,12.86666679,12.92333317,12.7733326,12.90666676,1772100,0.07,1.369,13.57,0.22,0.06,1319,100.3000031
2014/2/17,12.86666679,12.92333317,12.7733326,12.90666676,1772100,0.07,1.369,13.57,0.22,0.06,1319,100.3000031
2014/2/18,12.97000027,13.20666695,12.90999985,13.03666687,3193500,0.07,1.3758,13.87,0.18,0.07,1324.699951,102.4300003
2014/2/19,13.0666666,13.26333332,12.99666691,13.18999958,5723100,0.07,1.3762,15.5,0.17,0.07,1320.599976,103.3099976
2014/2/20,13.14000034,13.21333313,13.06000042,13.15999985,2873100,0.07,1.369,14.79,0.19,0.07,1317.099976,102.9199982
2014/2/21,13.14333344,13.24666691,12.96333313,12.9766674,4864800,0.07,1.3722,14.68,0.18,0.07,1323.900024,102.1999969
2014/2/24,12.9333334,13.21666718,12.88000011,13.03999996,3189300,0.07,1.3744,14.23,0.18,0.07,1338.300049,102.8199997
2014/2/25,12.98999977,13.13333321,12.89333344,13.0233326,3065700,0.07,1.3749,13.67,0.18,0.07,1343,101.8300018
2014/2/26,13.01333332,13.10000038,12.77000046,12.78333282,5139300,0.07,1.3668,14.35,0.18,0.07,1328.199951,102.5899963
2014/2/27,12.76333332,12.85000038,12.68999958,12.80666733,4443300,0.07,1.3724,14.04,0.2,0.07,1331.599976,102.4000015
2014/2/28,12.83333302,13.02000046,12.75333309,12.7966671,3400500,0.07,1.3806,14,0.19,0.06,1321.400024,102.5899963
2014/3/1,12.83333302,13.02000046,12.75333309,12.7966671,3400500,0.08,1.3806,14,0.19,0.06,1321.400024,102.5899963
2014/3/3,12.64333344,12.89333344,12.61666679,12.78333282,3977400,0.08,1.3763,16,0.19,0.07,1350.099976,104.9199982
2014/3/4,13.1833334,13.30000019,13.02666664,13.2733326,4671300,0.08,1.3731,14.1,0.19,0.07,1337.800049,103.3300018
2014/3/5,13.11333275,13.35999966,12.89666653,13.34666729,3225900,0.08,1.3734,13.89,0.17,0.08,1340.199951,101.4499969
